J_Dz(e)   nO   HyWi_B(m)   SM6_L   F03[C-O]   Me   nCIR   B04[C-Br]   SdO   TI2_L   nCrt   F02[C-N]   nHDon   SpMax_B(m)   Psi_i_A   V1
2.6909 ,0 ,3.106 ,9.002 ,0 ,0.96 ,0 ,0 ,0 ,4.489 ,0 ,0 ,0 ,2.949 ,1.591 RB
2.1144 ,1 ,2.461 ,8.723 ,1 ,0.989 ,1 ,0 ,0 ,1.542 ,0 ,0 ,0 ,3.315 ,1.967 RB
3.2512 ,4 ,3.279 ,9.11 ,0 ,1.009 ,0 ,0 ,0 ,4.891 ,0 ,0 ,1 ,3.076 ,2.417 RB
2.7098 ,2 ,2.1 ,6.594 ,0 ,1.108 ,0 ,0 ,8.361 ,1.333 ,0 ,0 ,1 ,3.046 ,5 RB
3.3944 ,4 ,3.449 ,9.528 ,2 ,1.004 ,0 ,0 ,10.348 ,5.588 ,0 ,0 ,0 ,3.351 ,2.405 RB
3.4286 ,4 ,3.313 ,9.383 ,1 ,1.014 ,0 ,0 ,10.276 ,4.746 ,0 ,0 ,0 ,3.351 ,2.556 RB
5.0476 ,3 ,2.872 ,9.657 ,0 ,1.092 ,0 ,0 ,18.375 ,0.8 ,0 ,0 ,1 ,4.712 ,4.583 RB
3.8301 ,2 ,3.418 ,9.786 ,5 ,0.98 ,0 ,0 ,11.115 ,3.889 ,0 ,0 ,0 ,3.379 ,2.143 RB
2.7414 ,2 ,3.364 ,10.06 ,5 ,1.018 ,3 ,0 ,10.717 ,1.207 ,0 ,0 ,0 ,3.767 ,2.5 RB
2.6272 ,0 ,2.523 ,8.755 ,0 ,0.959 ,0 ,0 ,0 ,2.052 ,0 ,0 ,0 ,2.998 ,1.722 RB
2.5951 ,0 ,2.908 ,8.743 ,0 ,0.96 ,0 ,0 ,0 ,3.685 ,0 ,0 ,0 ,2.924 ,1.611 RB
2.7719 ,0 ,3.44 ,9.207 ,0 ,0.969 ,0 ,0 ,0 ,5.294 ,0 ,0 ,0 ,3.542 ,1.739 RB
2.852 ,0 ,4.075 ,9.522 ,0 ,0.965 ,0 ,1 ,0 ,6.909 ,0 ,0 ,0 ,6.866 ,1.603 RB
2.6264 ,0 ,2.167 ,8.318 ,0 ,0.972 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,2.991 ,2 RB
1.1521 ,1 ,1.549 ,4.174 ,0 ,1.016 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,2.279 ,4 RB
2.4062 ,1 ,2.555 ,8.16 ,1 ,0.979 ,0 ,0 ,0 ,2.488 ,0 ,0 ,1 ,2.874 ,2.333 RB
2.3699 ,1 ,2.273 ,8.482 ,0 ,0.998 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,3.302 ,2.083 RB
2.2525 ,2 ,2.243 ,7.408 ,0 ,1.031 ,0 ,0 ,0 ,1.707 ,0 ,0 ,2 ,2.817 ,3.75 RB
2.8042 ,2 ,2.449 ,8.597 ,1 ,1.015 ,0 ,0 ,0 ,1.542 ,0 ,0 ,2 ,3.047 ,3.367 RB
2.9558 ,2 ,2.608 ,8.815 ,2 ,1.005 ,0 ,0 ,0 ,1.745 ,0 ,0 ,2 ,3.083 ,3.056 RB
2.6294 ,1 ,2.333 ,7.408 ,1 ,1.012 ,0 ,0 ,0 ,1.707 ,0 ,0 ,1 ,3.188 ,3.5 RB
2.8521 ,2 ,2.858 ,8.584 ,1 ,0.993 ,0 ,0 ,0 ,3.284 ,0 ,0 ,1 ,2.997 ,2.375 RB
2.3729 ,1 ,2.263 ,7.408 ,1 ,0.998 ,0 ,0 ,9.174 ,1.707 ,0 ,0 ,0 ,3.038 ,3.125 RB
3.6458 ,1 ,3.233 ,9.562 ,1 ,0.978 ,0 ,0 ,10.02 ,3.684 ,0 ,0 ,0 ,3.39 ,2.303 RB
3.3225 ,1 ,2.634 ,9.184 ,2 ,0.984 ,0 ,0 ,10.144 ,1.521 ,0 ,0 ,0 ,3.375 ,2.667 RB
3.3939 ,2 ,2.662 ,8.755 ,1 ,1.014 ,0 ,0 ,9.822 ,2.052 ,0 ,0 ,0 ,3.344 ,2.944 RB
3.4039 ,3 ,2.938 ,9.011 ,1 ,1.022 ,0 ,0 ,10.041 ,2.999 ,0 ,0 ,0 ,3.349 ,2.833 RB
3.6943 ,2 ,2.838 ,8.944 ,3 ,1.013 ,0 ,0 ,10.118 ,2.195 ,0 ,0 ,0 ,3.39 ,2.952 RB
4.5881 ,3 ,3.517 ,10.633 ,13 ,0.989 ,0 ,0 ,11.278 ,3.598 ,0 ,0 ,1 ,3.503 ,2.461 RB
3.6985 ,4 ,3.192 ,9.523 ,6 ,1.036 ,0 ,0 ,20.804 ,3.132 ,0 ,0 ,0 ,3.431 ,3.133 RB
3.5866 ,4 ,3.699 ,9.956 ,8 ,0.995 ,0 ,0 ,22.47 ,6.131 ,0 ,0 ,0 ,3.393 ,2.407 RB
3.7942 ,4 ,4.14 ,10.56 ,10 ,0.981 ,0 ,0 ,23.699 ,9.594 ,0 ,0 ,0 ,3.393 ,2.086 RB
3.8122 ,2 ,2.723 ,9.184 ,4 ,1.025 ,0 ,0 ,9.6 ,1.521 ,0 ,0 ,1 ,3.511 ,3.556 RB
4.0061 ,2 ,2.847 ,9.312 ,5 ,1.013 ,0 ,0 ,10.19 ,1.776 ,0 ,0 ,0 ,3.523 ,2.976 RB
3.9071 ,3 ,3.082 ,9.467 ,5 ,1.021 ,0 ,0 ,10.469 ,2.732 ,0 ,0 ,1 ,3.525 ,3.093 RB
3.9619 ,5 ,3.707 ,10.202 ,10 ,1.017 ,0 ,0 ,21.879 ,6.086 ,0 ,0 ,0 ,3.535 ,2.775 RB
3.7287 ,2 ,3.184 ,9.184 ,0 ,1.134 ,0 ,0 ,9.435 ,1.521 ,0 ,0 ,1 ,3.976 ,4.037 RB
3.3847 ,2 ,3.713 ,10.416 ,0 ,0.979 ,0 ,0 ,10.57 ,6.77 ,0 ,2 ,0 ,3.47 ,2.167 RB
3.8787 ,4 ,3.125 ,9.666 ,4 ,1.066 ,0 ,0 ,19.617 ,2.428 ,0 ,2 ,4 ,3.483 ,4.019 RB
